album_title_length,artist_name_length,track_duration,track_favourites,track_genres,track_interest,track_listens,track_title_length
30,33,321,0,Avant-Garde',672,195,22
17,11,66,0,'Experimental Pop',803,187,7
4,23,295,4,'Electronic',2570,2051,6
66,8,150,1,'Rock',730,549,7
13,9,84,0,'Pop',1098,856,6
23,15,472,6,'Psych-Rock',6379,1671,23
16,7,305,0,Avant-Garde',482,432,12
6,5,272,2,'Soundtrack',1222,1025,5
4,11,151,2,'Indie-Rock',1472,1215,17
14,23,949,0,'Electronic',1831,1023,21
15,10,137,0,'Lo-Fi',295,179,9
10,15,100,3,'Electronic',11798,3507,11
11,21,342,1,'Electronic',1478,912,13
17,19,166,2,Novelty',572,358,13
8,9,152,9, 'House',14158,11212,20
22,10,284,42, 'Asia-Far East',42455,30952,36
3,12,373,0,'Folk',601,325,9
7,13,169,0,'Experimental Pop',1794,1069,19
49,11,273,2,'Rock',2907,2477,7
5,7,287,2,'Metal',7061,5810,15
26,15,89,0,'Electronic',558,417,49
10,17,393,3,'Post-Rock',2723,2185,17
15,24,88,20,'Electronic',13276,4937,4
9,13,371,0,'Electronic',1177,255,22
4,8,631,2,'Ambient Electronic',2775,2428,21
23,33,360,0,Avant-Garde',517,270,12
24,14,738,3,Jazz',4455,2218,23
9,11,178,0,'Ambient Electronic',1006,770,11
9,13,132,1,Jazz',264,170,6
13,4,280,0,'Electronic',916,606,11
21,22,132,11,'Electronic',4631,3993,29
32,8,112,0,'Electronic',1103,383,41
16,10,208,5,'Rock',1273,1119,13
49,33,128,0,'Spoken',893,323,28
17,10,186,7,'Indie-Rock',4463,3690,5
22,6,21,3,'Hip-Hop',2597,1944,6
9,3,222,5,'Electronic',10139,4707,11
20,11,234,3,'Lo-Fi',3564,3148,29
14,20,187,15,'Rock',3351,2471,15
18,9,112,1,'Loud-Rock',2881,612,10
33,10,121,4,'Indie-Rock',4823,3434,10
32,12,239,9,'Pop',5957,3181,19
37,11,279,0,'Electroacoustic',190,78,14
19,14,220,1,Avant-Garde',3106,2408,14
30,11,340,1,Avant-Garde',455,144,9
9,15,250,0,'Noise',806,531,6
39,10,145,1, 'Power-Pop',1126,382,15
17,10,532,1,'Experimental',1789,1502,28
20,15,169,0,'Lo-Fi',836,238,15
9,13,297,1,Jazz',866,671,17
8,12,308,10,'Soundtrack',4685,3267,21
9,20,195,0,'Electronic',177,86,15
23,7,332,0,'Noise',3786,3197,24
7,6,291,2,International',3391,2633,10
6,5,796,0,'Noise',186,28,5
9,11,113,0,'Experimental',1064,739,6
17,19,148,0,Novelty',721,174,13
21,10,94,3,'Folk',1979,1512,7
4,10,114,1,'Rock',2223,2046,10
17,18,15,2,'Experimental Pop',1096,927,9
11,20,82,0,Avant-Garde',949,253,11
74,18,430,1,'Experimental',1597,917,88
32,8,188,0, 'Balkan',427,319,17
18,6,260,0,Avant-Garde',147,90,8
59,12,10,0,'Ambient Electronic',2965,558,24
15,5,137,0,'Punk',298,192,8
16,30,102,0,'Lo-Fi',3615,1645,19
42,10,296,6,'Experimental',1609,1280,9
49,6,81,0,'Audio Collage',1625,1495,6
17,3,11,0,'Experimental Pop',568,424,13
18,5,243,7,'Electroacoustic',3327,2696,7
9,11,274,2,'Rock',882,186,4
12,5,387,1, 'IDM',4060,1465,17
5,4,416,2,'Soundtrack',4701,4216,36
11,8,163,0,'Ambient Electronic',2294,1436,5
12,4,204,3,'Hip-Hop',1622,1152,12
15,13,146,9, 'Contemporary Class,6269,2544,7
21,7,297,1,'Electronic',851,419,13
42,12,154,0,'Punk',895,577,6
14,13,340,0,Avant-Garde',914,354,14
21,10,582,0,'Electronic',582,386,9
32,7,152,0,International',315,225,37
16,14,701,0,'Electronic',133,82,25
10,10,210,1,'Lo-Fi',2101,1472,15
23,20,238,2,'Pop',290,180,17
24,10,176,1,'Rock',363,241,7
11,6,199,1,'Hip-Hop',1585,986,19
36,13,553,9,Classical',6405,5380,82
19,12,133,0,'Noise',2272,593,15
27,9,220,0,'Reggae - Dub',424,253,43
64,12,209,6,'Rock',3769,2469,25
3,32,1218,0,'Experimental',229,148,16
24,7,205,1,'Rock',1653,1055,38
5,14,284,0,Avant-Garde',1026,531,22
33,19,211,2,'Rock',676,483,13
15,20,98,1,'Hip-Hop',286,216,4
19,18,256,7,'Pop',9373,4752,36
14,19,312,0,'Pop',248,97,29
20,22,192,1,Avant-Garde',239,62,3
10,11,103,1,'Soundtrack',749,617,15
26,14,60,0,'Electronic',1444,1018,20
46,3,93,0,'Punk',256,208,9
9,22,315,14,'Electronic',11733,7594,12
24,16,239,6,'Folk',3625,2949,11
13,13,270,0,'Punk',921,726,29
24,4,173,5,'Electronic',3861,1800,8
10,7,289,0,'Lo-Fi',1325,1032,26
5,13,396,0,'Noise',936,670,14
17,5,187,2,'Psych-Rock',1689,1262,17
33,19,220,0,'Lo-Fi',128,67,23
12,34,59,0,'Experimental',447,22,17
30,14,220,10,'Rock',77059,66052,24
31,8,330,1,'Electronic',4259,1929,5
23,10,233,4,'Rock',3057,2435,23
44,4,98,0, 'Hardcore',505,357,17
14,9,67,1,'Lo-Fi',300,268,28
6,11,360,10,International',8497,6608,16
23,11,1058,0,Avant-Garde',457,114,23
14,13,280,0,'Electronic',388,209,6
28,10,600,0,'Pop',1811,1120,21
12,10,114,0,'Electronic',773,597,11
15,20,152,1,'Hip-Hop',290,220,12
47,13,180,6, 'Singer-Songwriter',8916,4523,15
18,17,174,0,'Folk',49,36,13
74,18,265,2,'Experimental',1628,697,29
30,10,1675,0,Avant-Garde',1250,1151,67
36,12,292,6,'Pop',11663,6514,43
12,14,300,3,'Electronic',1839,1096,8
14,14,70,1,'Experimental Pop',2285,629,18
21,19,296,1,'Electronic',3636,1594,20
6,7,197,1,'New Wave',622,475,7
20,12,241,2,'Lo-Fi',1218,248,7
15,15,215,1,'Hip-Hop',608,393,21
27,13,91,1, 'Minimalism',3709,3346,10
13,7,375,0,'Lo-Fi',465,198,34
14,6,148,5,'Post-Rock',4184,3551,14
13,16,328,1,'Experimental',2255,925,22
30,12,88,9,'Hip-Hop',2685,1378,10
21,33,248,0,'Electronic',1362,403,13
32,16,216,1,Avant-Garde',222,127,52
15,15,317,4, 'Shoegaze',1661,1420,19
39,23,37,0,'Electronic',4042,1280,17
48,9,312,2,'Noise-Rock',5677,4614,9
14,11,15,11,'Soundtrack',9892,8345,12
32,25,157,3,'Pop',3302,2274,11
14,11,242,0, 'Sound Art',105,37,20
42,11,2595,2,Classical',1371,1175,40
25,10,153,0,'Bluegrass',2140,1684,12
10,17,757,0,'Experimental',472,69,11
8,8,248,0, 'Unclassifiable',1442,1164,4
33,21,407,2,'Electronic',2936,1947,55
21,13,2281,1,Avant-Garde',12348,9529,21
14,21,229,2,'Electronic',796,385,27
28,21,240,0,'Lo-Fi',832,634,32
73,17,267,0,'Experimental',610,451,28
68,13,105,2,'Indie-Rock',520,355,4
11,11,214,3,'Electronic',1232,954,6
18,16,411,1,Avant-Garde',1310,1002,25
8,15,167,3,'Soundtrack',3310,2926,8
29,17,148,0,'Rock',487,442,18
9,11,160,1,'Ambient Electronic',2765,2303,23
30,6,264,2,'Pop',505,347,27
45,12,141,0,Classical',487,171,40
34,8,64,0,'Experimental',351,174,13
9,8,599,1,'Rock',2681,1623,29
73,15,426,4,'Field Recordings',6892,6069,33
10,6,134,21, 'House',11654,7565,5
17,1,244,0,'Noise',533,215,39
14,14,260,0,'Folk',485,321,4
12,20,231,14,'Experimental Pop',3469,2792,18
16,11,794,0,'Electronic',361,316,39
10,20,302,14,Jazz',9524,5620,13
32,6,251,0,International',325,218,22
21,10,246,6,'Metal',3516,1388,36
10,5,241,0,'Electronic',726,580,38
30,11,538,1,Avant-Garde',219,79,14
16,12,379,1,'Electronic',594,512,8
24,13,185,0,'Pop',1534,1040,9
29,22,234,0,'Rock',533,445,23
6,16,100,2,Blues',5117,3146,5
25,14,65,0,'Noise',185,105,39
52,9,135,2,'Garage',992,741,11
37,5,85,4,Comedy',2809,2412,8
19,15,781,1,Jazz',8540,4701,16
27,14,2240,3,'Radio Art',7952,5613,50
30,7,451,0,'Lo-Fi',146,104,36
14,14,149,0,Avant-Garde',129,84,14
59,14,182,0,'Indie-Rock',228,196,20
20,6,124,0,'Pop',420,241,16
20,12,231,0, 'Ambient',2394,1963,37
16,7,1322,11,'Ambient Electronic',6345,4996,24
38,13,21,1,'Experimental',1574,1423,2
27,13,61,1, 'Jungle',2614,1888,21
30,4,117,1,Avant-Garde',373,195,4
27,13,182,0,'Folk',1326,260,25
31,12,562,2,Novelty',1177,600,34
7,22,213,0,'Pop',642,429,8
21,13,2479,0,Avant-Garde',4924,4191,20
10,18,229,6,'Electronic',2884,2030,27
21,4,79,0,'Rock',155,87,14
7,10,164,1,'Hip-Hop',2527,1643,7
10,15,360,1,'Disco',3062,1620,11
14,8,607,0,'Metal',250,153,35
4,14,153,3,'Pop',564,323,8
49,12,384,0,'Rock',608,461,25
39,23,521,2,Jazz',4379,3379,21
18,10,84,0,'Electronic',68,62,10
16,24,209,3,'Rock',532,428,23
8,13,194,1,'Electronic',3184,2815,24
12,12,204,0,'Ambient Electronic',692,610,12
12,9,79,1,'Punk',1108,469,3
56,13,190,1,Blues',3489,2229,43
75,13,33,0,'Field Recordings',468,364,79
33,9,152,0,'Rock',736,148,11
7,14,72,6,'Electronic',11422,8966,9
4,26,148,2,'Electronic',3420,1758,7
51,9,499,30,'Pop',18048,13254,20
43,32,179,17,Old-Time / Historic',31855,27543,30
60,20,177,0,'Folk',1803,1561,18
7,39,217,0,'Psych-Rock',1868,277,14
9,18,229,22,'Rock',3799,2419,13
38,18,442,2,'Rock',168,133,9
19,5,150,0,'Electronic',1142,951,9
16,11,150,0,: 'Instrumental',1184,1071,15
28,21,262,1,'Electronic',1995,461,18
14,16,162,0,'Experimental',564,284,32
16,11,171,0,'Experimental',229,122,30
8,9,290,3,'Electronic',1797,1396,31
9,6,281,5,'Hip-Hop',3809,3168,20
12,11,204,0,'Pop',365,187,21
4,12,136,1, 'Singer-Songwriter',362,288,11
12,15,117,0,'Lo-Fi',778,370,14
22,13,124,0,'Punk',388,169,20
19,15,387,1,Jazz',5666,3179,11
19,14,70,14,Jazz',13914,12749,16
27,12,187,1,'Field Recordings',6157,5561,8
14,10,139,9,'Jazz: Vocal',4954,3098,28
3,11,307,0, 'Sound Art',492,347,10
11,4,133,0,'Free-Folk',672,28,8
59,10,175,0,'Electronic',527,366,32
23,8,314,6, 'Breakcore - Hard',804,1025,21
8,13,193,0, 'Trip-Hop',1492,1216,7
6,14,188,0,'Hip-Hop',309,131,7
11,12,308,2,'Electronic',7391,6420,11
7,11,166,9, 'Death-Metal',2039,1003,30
18,6,222,1,'Electronic',2468,2086,38
13,11,681,0,Avant-Garde',577,331,8
16,10,234,0,Avant-Garde',690,83,17
40,15,156,3,'Rock',3080,2692,19
16,10,39,0,'Noise',2266,1358,17
19,12,331,0,Avant-Garde',344,205,8
21,7,257,2,'Electronic',705,432,4
12,9,145,0,'Hip-Hop',290,192,5
39,13,420,2,'Electronic',477,317,12
24,15,258,8,'Indie-Rock',4256,2296,26
30,10,1620,0,'Experimental',302,198,3
9,8,238,8,'Pop',5725,3543,41
16,9,302,0,'Experimental',789,581,10
20,13,90,0,'Punk',841,96,27
43,17,242,3,Old-Time / Historic',1647,1269,16
2,18,733,1,'Soundtrack',1629,1190,17
7,6,195,4,'Soul-RnB',5911,2431,38
29,2,284,1,'Experimental',402,277,24
16,15,260,2,'Noise',1449,1041,15
50,10,120,0,Avant-Garde',278,158,7
12,12,660,0,'Noise-Rock',376,291,16
67,9,246,2, 'Techno',1078,788,9
9,18,255,0,'Punk',494,76,11
5,3,265,1,'Rock',1296,1113,8
39,11,207,2,'Post-Rock',1731,1465,32
16,25,685,0,'Electronic',74,39,9
12,5,284,3,'Experimental',3998,3439,28
41,5,229,1,'Soul-RnB',390,342,7
14,9,372,2,'Folk',1539,1200,12
12,9,256,2,'Electronic',385,233,17
8,14,268,2,Novelty',2154,1578,13
8,13,303,5,'Pop',3661,1596,9
43,20,433,0,'Post-Rock',750,627,12
63,11,189,2,'Punk',988,704,7
20,14,144,3,'Experimental Pop',966,652,23
11,11,316,0,'Post-Rock',4931,4130,19
11,9,459,5,'Soundtrack',6036,4910,20
15,13,254,0,International',898,173,8
68,10,215,1,'Rock',364,252,10
11,12,402,2,'Folk',689,250,7
29,12,242,5,'Electronic',3227,2482,26
2,10,196,0,'Lo-Fi',636,92,19
19,13,216,4,Blues',3426,2821,23
27,24,144,3,Classical',2967,1232,7
28,13,79,0,Avant-Garde',320,156,9
43,17,195,0,Country',891,770,7
4,17,180,0,'Folk',573,462,12
17,14,185,6,'Pop',4715,1432,12
6,2,229,0,'Lo-Fi',1020,254,12
13,12,124,1,'Lo-Fi',373,274,13
12,22,196,0,'Rock',227,98,19
14,6,315,0,'Electronic',643,426,9
8,14,328,1,'Pop',5245,4915,30
9,2,244,0,'Lo-Fi',820,208,9
37,19,365,0,'Noise',323,24,4
45,25,159,0,Avant-Garde',95,28,7
7,4,462,1,'Ambient Electronic',9200,7596,6
15,9,671,0,'Experimental',491,405,39
24,15,320,14,'Electronic',10636,8144,5
10,13,332,0,'Field Recordings',805,137,6
15,15,23,0,'Rock',544,417,47
47,15,223,1,'Punk',1704,837,12
40,6,204,0,'Krautrock',307,158,12
25,13,220,1,'Electronic',1178,717,9
11,8,161,52,'Funk',20555,14892,11
24,14,192,1,'Pop',2356,2065,10
45,12,164,2,'Garage',297,209,12
9,21,261,1,'Electronic',644,400,16
15,14,132,4,'Electronic',5848,4514,15
32,24,198,8, 'Chip Music',1458,742,18
19,6,8,0, 'Grindcore',603,229,11
48,8,205,0,'Indie-Rock',2206,1800,16
18,12,361,9,'Electronic',8072,6810,9
27,11,277,8,'Experimental',7178,5718,21
18,20,177,17,'Electronic',25316,19782,27
7,14,262,1, 'Ambient',988,888,7
38,15,114,2,'Psych-Rock',3618,314,13
29,11,210,1,'Disco',4049,2914,11
9,15,185,11,'Pop',4996,3025,22
17,13,123,3,'Pop',1937,1526,7
65,14,146,4,Country',639,392,8
12,7,252,0,'Hip-Hop',866,232,75
5,12,153,0,'Soundtrack',2207,1941,6
51,13,198,2,'Folk',628,431,13
14,5,456,0,'Electronic',807,561,16
18,4,74,1,'Electronic',579,354,26
12,14,22,0,'Electronic',1670,251,40
17,12,391,1,'Krautrock',235,212,7
26,12,125,0,'Pop',1024,482,13
19,13,132,8,'Soundtrack',2912,2319,15
13,4,92,0,'Electronic',405,231,11
12,5,188,5,'Soundtrack',3174,2782,19
14,9,452,0,'Electronic',395,246,20
17,8,202,1,'Rock',1145,536,17
19,14,573,0,Avant-Garde',878,345,11
72,18,80,2,'Hip-Hop',1623,1379,49
19,19,256,4,'Pop',4457,2208,48
39,26,142,1,'Folk',1278,582,18
22,14,857,1,Avant-Garde',444,245,15
45,15,239,1,'Folk',730,498,15
21,7,378,2,'Psych-Folk',713,443,23
25,27,54,0, 'Spoken Word',249,188,28
11,14,187,2,'Noise',205,160,12
12,17,569,0,'Experimental',2231,1922,11
28,8,219,0,International',480,365,5
20,13,130,0,'Punk',502,156,19
50,26,989,0,Avant-Garde',369,266,13
48,9,191,0,'Rock',728,334,32
38,21,144,0,'Hip-Hop',343,280,33
18,12,154,0,'Lo-Fi',419,42,14
10,16,233,1,'Lo-Fi',333,236,23
13,7,35,2,'Electroacoustic',3831,3345,21
19,10,667,1,'Experimental',1427,1158,10
14,9,298,6,'Folk',1832,1234,17
22,38,210,2,'Folk',7364,6465,11
39,20,551,2,'Electronic',1400,262,49
54,18,201,1,'Post-Punk',341,276,19
15,4,661,0,'Psych-Rock',493,170,1
9,8,165,0,'Experimental',552,99,19
10,10,240,0,'Lo-Fi',820,272,15
12,17,1601,4,'Electronic',702,455,16
12,12,81,0,'Experimental',119,108,24
24,16,277,1,'Electronic',885,781,13
30,10,290,0,Avant-Garde',1249,458,21
20,12,315,38,Classical',38887,27533,25
18,13,159,14,'Soundtrack',14526,10852,8
6,4,384,0,'Ambient Electronic',1947,1426,7
16,11,203,0,'Electronic',561,432,16
14,16,182,0,'Experimental',588,179,10
9,4,123,2,Jazz',443,361,6
28,16,68,1,Avant-Garde',1037,770,11
12,12,217,1,'Electronic',357,225,6
19,6,35,0, 'Grindcore',495,240,16
25,15,669,1,'Ambient Electronic',3506,2616,40
57,12,202,2,'Experimental',978,398,14
9,15,258,1,'Electronic',1576,955,27
28,12,327,2,'Rock',1897,1645,27
13,27,60,0,Avant-Garde',511,145,20
4,12,215,1,'Hip-Hop',447,371,20
19,27,705,0,'Electronic',354,210,12
37,11,224,2,'Rock',5240,3376,14
25,7,159,0,'Experimental',960,813,26
21,4,246,0,International',911,563,21
14,15,176,0, 'New Age',5461,4833,11
21,10,132,41,Country',44472,21353,12
22,10,181,0,'Rock',700,154,8
5,8,299,0,'Electroacoustic',757,370,11
40,9,368,0,'Drone',245,126,36
35,16,71,1,'Hip-Hop',349,224,44
28,18,247,6,'Soul-RnB',5598,3909,20
12,5,214,0,'Electronic',606,409,8
27,12,206,0,'Field Recordings',3525,2446,20
16,6,52,23,Blues',6866,5140,22
6,20,559,0,'Rock',716,326,9
43,12,227,2, 'Contemporary Class,4881,4384,43
49,11,120,0,'Pop',813,702,8
5,16,222,2,'Experimental',1540,1316,42
30,12,534,1,Avant-Garde',306,114,9
16,18,209,1,Avant-Garde',375,243,9
19,6,6,1, 'Grindcore',892,465,18
8,13,134,10,'Soundtrack',26937,21897,14
34,10,343,0,'Spoken',917,488,31
59,21,80,0,'Post-Punk',128,100,14
15,15,332,0,'Noise',136,75,2
48,6,417,0,'Psych-Folk',884,685,13
8,7,288,22, 'Glitch',7443,5868,18
10,8,252,0,'Field Recordings',457,309,11
8,12,229,1,'Experimental',194,92,14
21,6,237,0,'Punk',1720,1415,10
20,7,131,0,'Electro-Punk',1243,770,31
7,7,108,1,'Electronic',835,546,8
32,13,176,1,Avant-Garde',745,471,21
12,8,241,21,'Electronic',8075,5571,7
25,13,140,0,'Folk',461,113,38
22,30,323,4,Blues',1962,1415,30
20,17,305,0,'Spoken',511,253,31
7,6,166,0,International',5186,4534,7
30,15,545,0,Avant-Garde',549,231,14
39,7,270,6,'Electronic',3797,2716,4
20,11,708,1,'Experimental',581,367,14
19,7,183,4,'Electronic',3156,2429,4
12,33,337,0,'Punk',1515,1261,24
40,10,457,1,'Experimental',793,260,11
13,13,238,2,'Electronic',1776,1068,10
8,9,192,8,'Electronic',7981,6841,9
4,23,270,8,'Electronic',4679,3507,18
16,9,313,0,'Experimental',1030,656,8
20,52,120,10,Classical',9157,7491,59
53,9,182,0,'Rock',255,206,33
15,14,279,2,'Electronic',3124,2403,9
19,13,202,4,'Soundtrack',1851,1450,31
30,25,110,2,Avant-Garde',629,211,4
14,21,333,0,'Electronic',837,152,15
30,12,94,2,'Hip-Hop',3854,2126,10
45,15,153,1,'Rock',321,133,11
9,21,88,1,'Electronic',1388,704,13
39,21,394,0,'Folk',454,207,25
11,10,247,5,'Electronic',1976,1656,31
35,13,152,0,'Folk',3968,1314,20
13,13,44,1,'Experimental Pop',1286,590,21
21,22,147,4,Jazz',3634,917,15
3,2,82,0,'Noise',2077,996,10
11,8,132,0,'Electronic',2090,510,11
43,12,175,1,'Experimental',970,480,21
3,9,382,1,'Experimental',400,280,14
20,6,117,0,'Experimental',358,91,21
56,44,436,0,Jazz',1474,983,15
15,28,924,0,'Punk',1402,128,15
17,9,251,6,'Ambient Electronic',4423,2396,9
23,7,127,0,Avant-Garde',264,113,30
9,13,221,1,'Folk',444,288,17
17,18,603,0,Avant-Garde',179,72,2
8,27,123,4,'Electronic',5998,5109,31
16,12,236,4,'Electronic',2379,1919,2
6,8,199,2,'Pop',2345,1660,6
10,12,235,65,Classical',39277,34905,10
17,10,512,0,'Electronic',862,585,5
22,20,301,1,'Electronic',1785,1418,7
23,6,169,6,Novelty',3560,2432,14
9,10,298,1,'Experimental',2946,756,14
9,31,122,4,'Psych-Folk',1163,899,7
16,9,497,1,'Psych-Rock',914,673,4
13,11,178,0,Avant-Garde',868,177,32
13,20,102,1,'Folk',577,364,9
11,21,255,1,'Electronic',1054,626,19
6,17,141,1,'Lo-Fi',178,152,25
4,14,169,0,'Rock',172,132,13
17,7,199,3,'Ambient Electronic',960,364,25
16,20,297,0,'Rock',1164,390,15
8,11,300,0,'Noise',605,52,1
48,24,95,0,Jazz',304,181,12
57,15,246,1,Blues',1669,1428,7
12,16,93,1,Blues',1977,748,17
12,20,224,2,'Electronic',448,253,6
34,6,304,6,Jazz',1399,1240,11
4,32,541,0,'Experimental',841,697,11
53,13,201,0,'Pop',909,753,22
14,19,338,0,'Pop',352,209,21
27,11,200,0,'Indie-Rock',492,344,65
64,18,287,0,'Electronic',2932,2394,14
15,13,409,1,'Noise-Rock',97,27,18
11,13,201,1, 'Minimal Electronic,2136,1602,23
39,13,236,2,'Noise',539,289,25
26,7,72,9,'Soundtrack',9891,8750,14
17,10,11,0,'Experimental Pop',962,791,15
16,9,406,1,'Electronic',1555,1359,11
4,13,202,4,'Experimental',2594,2287,7
49,9,146,2, 'Minimalism',669,524,6
8,8,559,0,'Drone',1091,648,47
25,13,185,1,Avant-Garde',170,80,16
22,16,338,0,'Folk',1160,437,11
23,7,38,0,Avant-Garde',399,220,34
12,7,167,0,'Soundtrack',1153,986,21
30,6,108,0,'Experimental',227,71,10
8,9,180,3,'Electronic',4058,3568,14
67,12,156,0,'Rock',537,440,10
36,10,1382,5,'Free-Jazz',4062,1645,20
17,3,340,1,'Drone',453,194,6
7,40,327,6,'Psych-Folk',2704,1087,11
17,12,240,0,'Lo-Fi',292,38,8
59,12,8,0,'Ambient Electronic',2086,751,24
41,3,140,0,'Punk',73,28,12
66,12,176,0,'Punk',840,672,7
7,11,228,7, 'Death-Metal',2730,1482,25
14,8,91,0,Avant-Garde',1133,233,8
16,20,206,0,'Electronic',283,233,28
43,12,187,0,'Folk',884,666,18
55,15,250,4,Blues',2964,1447,25
17,17,60,4,'Field Recordings',527,340,10
12,12,235,1,'Hip-Hop',610,457,19
22,20,318,5,'Pop',3017,2384,24
21,13,516,0,'Noise',337,249,28
50,11,127,1,'Rock',1961,1403,17
11,13,250,0, 'Hardcore',845,667,10
21,22,175,6,'Electronic',5690,4935,24
47,13,338,1,'Electronic',1059,887,5
20,11,103,0,'Experimental',700,286,60
20,9,40,1,'Experimental',2821,471,9
15,5,152,1,'Punk',373,273,15
13,15,357,0,Avant-Garde',1807,1463,12
19,23,94,0,'Lo-Fi',291,171,7
13,6,141,3,'Electronic',1594,801,11
30,8,189,3,'Pop',675,578,8
48,10,116,0,'Rock',1145,441,7
20,6,234,0,'Electronic',34,29,10
6,21,191,3,'Indie-Rock',2584,2046,20
18,10,234,0,'Lo-Fi',1673,897,25
13,12,392,0,'Experimental',1324,187,16
46,12,148,0,Avant-Garde',837,629,8
14,12,327,1,'Experimental',394,339,6
16,16,161,1,'Electronic',825,536,31
30,12,115,10,'Pop',2049,1517,20
18,5,241,9,'Electroacoustic',4582,3332,19
21,18,199,16,International',11887,9542,19
9,19,126,0, 'Synth Pop',106,79,19
11,12,56,1,'Soundtrack',1292,1095,6
43,34,176,1,Old-Time / Historic',741,598,26
14,4,381,2, 'Chip Music',14843,12905,59
18,10,78,0,International',1057,300,7
30,12,64,1,'Hip-Hop',3398,1893,6
66,9,93,0,'Rock',340,232,10
33,4,129,6,Avant-Garde',2901,2177,32
6,11,341,2,'Pop',1373,1143,13
15,11,133,1,'Electronic',3102,2746,24
21,10,96,52,Country',71633,28716,13
17,17,205,0,'Electronic',1437,1139,16
7,4,197,1,'Psych-Folk',896,299,34
27,9,120,0,'Pop',1234,835,22
12,3,253,1,'Experimental Pop',143,204,15
7,8,254,2, 'IDM',570,374,15
8,7,300,1,Avant-Garde',1710,1460,22
13,11,343,0,'Industrial',443,387,6
23,5,156,3,'Experimental',2194,1728,25
16,18,291,0, 'Sound Collage',375,143,23
5,16,81,0,Blues',1611,626,21
27,11,266,1,'Indie-Rock',438,296,45
55,18,175,2,'Pop',1614,1219,18
14,19,284,0,'Electronic',135,70,17
24,22,116,0,'Lo-Fi',323,180,10
25,23,246,3,Old-Time / Historic',2665,1566,5
23,19,362,1,'Electronic',7333,6005,15
15,17,133,2,'Soundtrack',3809,3345,4
38,9,186,1,'Psych-Rock',198,237,10
8,7,281,18, 'Glitch',8686,7105,21
4,9,276,2,'Experimental',1145,956,12
16,14,161,2,Avant-Garde',684,617,5
20,9,52,4,'Hip-Hop',852,626,20
12,7,103,0,'Hip-Hop',983,281,32
37,15,123,0,'Field Recordings',689,586,15
13,16,75,0,'Noise',2104,1907,21
13,14,60,0,Avant-Garde',447,72,14
17,13,173,3, 'Unclassifiable',1548,1011,25
15,11,317,1,'Electronic',2180,1185,5
17,3,54,2, 'Chiptune',2616,2133,9
16,7,229,1,Avant-Garde',829,732,47
11,9,174,0, 'Ambient',2444,1746,6
16,4,235,1,'Experimental',568,244,6
69,11,200,0,'Noise',531,203,22
14,11,113,4,'Experimental Pop',5260,4644,21
19,5,299,3, 'Ambient',4330,3663,8
8,7,142,1,'Experimental Pop',1319,773,5
53,15,146,0,'Rock',1972,106,16
9,9,321,0,'Electroacoustic',178,100,22
22,5,358,2,Jazz',2209,1616,22
60,11,320,2,'Folk',541,366,18
8,7,131,15,'Rock',12065,10162,8
6,6,202,0,'Electronic',449,208,8
26,63,208,27,Classical',61077,32618,20
21,10,379,1, 'Europe',6362,5251,19
17,13,110,5,'Pop',6976,2741,15
14,8,230,3,'Pop',824,515,30
8,14,153,1, 'Unclassifiable',750,340,31
16,20,1171,0,'Electronic',105,76,8
36,36,213,1,'Soundtrack',2866,2550,18
11,10,101,2,'Folk',1720,1403,13
11,16,285,9,'Rock',2613,1347,11
18,7,555,1,'Experimental',1532,1081,23
16,5,1201,0,'Electronic',255,197,64
11,10,859,0,'Electronic',396,330,21
12,17,231,3,'Soundtrack',4599,3976,13
11,18,260,0,'Audio Collage',102,35,1
11,10,122,0,'Psych-Folk',881,327,23
9,11,228,0,'Experimental',1423,1182,12
17,21,668,2,'Electronic',429,226,40
16,12,194,3,'Hip-Hop',1470,1185,40
47,11,203,0,'Punk',682,509,35
10,4,146,1,'Metal',2084,1920,56
21,31,228,2, 'Americana',1451,997,38
9,20,350,0,'Electronic',480,51,7
23,6,228,0, 'Compilation',911,90,7
5,21,204,10,Jazz',2287,1010,45
63,10,129,1,'Pop',1501,1320,15
24,5,264,1,'Electronic',459,339,14
44,4,168,0,'Electronic',1597,1274,25
27,29,213,5,'Lo-Fi',8230,7387,27
27,23,280,4,'Hip-Hop',2046,1531,17
10,9,356,1,'Experimental',232,97,17
15,5,216,1, 'House',2200,1648,8
11,11,920,5, 'Ambient',5489,4879,26
24,16,2580,1,'Radio Art',6141,2992,7
33,21,279,0,'Electronic',2048,733,44
29,11,264,0,'Experimental',305,217,12
22,3,231,0,'Noise',1524,409,11
13,9,250,15,Classical',15631,11153,15
43,17,208,17,'Hip-Hop',5275,4105,13
50,15,308,1,'Folk',867,545,10
16,12,60,0,'Experimental',2287,1972,16
16,15,249,0,'Electronic',56,23,19
35,11,178,0,'Experimental Pop',2236,1809,22
15,5,155,71,'Psych-Rock',106786,80194,18
73,13,69,0,'Field Recordings',1585,1375,40
32,15,294,2, 'Dance',2830,2507,11
7,13,186,1,'Free-Folk',4216,3620,12
26,19,320,1,Avant-Garde',1005,912,19
3,10,149,3,'Rock',536,455,18
46,9,185,1,Avant-Garde',1511,966,14
34,30,449,1,'Noise-Rock',204,84,10
30,4,464,1,Avant-Garde',1018,239,6
17,5,216,9,'Soundtrack',7282,5833,10
18,12,198,3,'Pop',3452,3053,25
